"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Newark ","Cook Family Farm","Cook Family Farm's - CoolRockStock","de","3300 Frazer Rd","red-meat non-poultry-meat","","farm","coolrockstock.com","-75.7644560","39.5560199","19702"
"Wilmington","https://www.facebook.com/highlandorchards","Highland Orchards Farm Market","de","1431 Foulk Rd","baked-goods bedding plants canned preserved cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products mushrooms nuts poultry fowl red-meat non-poultry-meat","https://twitter.com/highlandcsa","farm","www.highlandorchardsfarmmarket.com","-75.521104","39.801994","19803"
"Seaford","https://www.facebook.com/MaebrookProduce","Maebrook Produce","de","Hearns Pond Rd","herbs fresh-vegetables","","farm","www.maebrookproduce.com","-75.6144550","38.6834350","19973"
"Wilmington","https://www.facebook.com/YouthFarmStandandPopupMarket/","Southbridge Youth Farm Stand","de","1218 B. Street","baked-goods bedding plants cut-flowers fresh-fruits fresh-vegetables prepared-foods soap body-care wild-harvested forest-products","","farm","https://swpn.org/southbridgecommunitygarden/","-75.5428680","39.7284250","19801"
"Dover","https://www.facebook.com/capitalcityfarmersmarket/","Capital City Farmers Market","de","126 West Loockerman Street (Loockerman Way Plaza)","baked goods crafts flowers eggs herbs vegetables jams poultry soap fruits","","market","http://www.downtowndoverpartnership.com/","-75.5262294","39.1576541","19904"
"Lewes","https://www.facebook.com/historiclewesfarmersmarket/","Historic Lewes Farmers Market","de","Corner of Dupont and Johnson Avenues","organic baked goods cheese eggs herbs vegetables honey jams meat plants prepared-foods soap trees coffee fruits mushrooms","","market","http://historiclewesfarmersmarket.org","-75.147374","38.771568","19958"
"Lewes ","https://www.facebook.com/historiclewesfarmersmarket/","Historic Lewes Farmers Market","de","Corner of Sussex Drive and Savannah Road ","organic cheese flowers eggs herbs vegetables honey jams meat plants soap trees coffee fruits mushrooms","","market","http://historiclewesfarmersmarket.org","-75.148318","38.767185","19958"
"Lewes","https://www.facebook.com/historiclewesfarmersmarket/","Historic Lewes Farmers Market Summer Wednesday Market","de","Crooked Hammock Way and Kings Highway","baked goods flowers vegetables prepared-foods fruits","","market","http://historiclewesfarmersmarket.org","-75.149992","38.745130","19958"
"Milton","https://www.facebook.com/Miltonfarmkt/","Milton Farmers' Market","de","6 Village Center Boulevard","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat prepared-foods soap wine fruits pet food","","market","http://www.miltondefarmersmarket.org/","-75.310511","38.769132","19968"
"Milford","Facebook@riverwalkfarmersmarket","Riverwalk Farmers Market","de","5 S. Walnut Street ","baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap trees fruits juices mushrooms","","market","http://downtownmilford.org/farmersmarket","-75.428080","38.913062","19963"
