"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Royston","https://www.facebook.com/menagerie.acres/?ref=aymt_homepage_panel","Menagerie Acres","ga","400 Bold Springs Rd","baked-goods bedding plants cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","","-83.2789653","34.2706388","30662"
"Watkinsville","https://www.facebook.com/Oconeefreshfarms","Oconee Fresh Farms","ga","3753 Greensboro HWY","fresh-fruits fresh-vegetables","","farm","","-83.3462844","33.8064063","30677"
"Ellijay","https://www.facebook.com/Red-Apple-Barn-103093659747208/?ref=hl","Red Apple Barn","ga","3379 Tails Creek Road","baked-goods canned preserved cut-flowers fresh-fruits fresh-vegetables honey juices ciders nuts","@RedAppleBarn","farm","www.redapplebarn.com","-84.5347864","34.6996795","30540"
"Sylvania","https://www.facebook.com/SavannahRiverFarms","Savannah River Farms, INC.","ga","194 Boykin Rd.","poultry fowl red-meat non-poultry-meat","","farm","www.savannahriverfarms.com","-81.5544349","32.6004114","30467"
"LaGrange","https://www.facebook.com/danny.ods/","Sims Pond Farms","ga","10 Bailey RD","baked-goods bedding plants canned preserved crafts woodworking eggs herbs fresh-fruits fresh-vegetables honey nursery-stock poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","","-85.126182","33.034831","30240"
"Fort Valley","facebook.com/sweetest.life.ever","Sweet Morning Acres","ga","478 Blasingame Road","eggs","","farm","","-83.8791882","32.6472124","31030"
"Powder Springs ","Www.facebook.com/TwoByTwoFarms ","Two By Two Farms","ga","5720 MacLand Rd ","canned preserved coffee tea crafts woodworking dairy products eggs fresh-fruits grains flour honey maple-products pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.twobytwofarmsga.com","-84.7201530","33.9047020","30127"
"Omega","https://www.facebook.com/WeeksHoneyFarm","Weeks Honey Farm","ga","900 Crosland-Scooterville Road","canned preserved honey soap body-care","","farm","http://www.weekshoneyfarm.com/","-83.651250","31.323395","31775"
"Watkinsville ","https://www.facebook.com/whippoorwillblueberries","Whippoorwill Blueberries","ga","1571 Whippoorwill Road","fresh-fruits","","farm","","-83.4656810","33.8484539","30677"
"Dawsonville","https://www.facebook.com/amicalolafarmersmarket/","Amicalola Regional Farmers Market","ga","186 Recreation Road","baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat plants soap trees fruits mushrooms","","market","","-84.099043","34.437795","30534"
"Augusta-Richmond County consolidated government (balance)","","Artistlane Farmers Market","ga","1966 Broad Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants poultry trees coffee beans fruits grains juices mushrooms wild","","market","","-82.073422","33.365531","30904"
"Athens","https://www.facebook.com/AthensFarmersMarket","Athens Farmers Market, L.L.C.","ga","271 W Hancock Ave","organic baked goods eggs herbs vegetables jams prepared-foods soap wine fruits juices","https://twitter.com/AthFarmersMkt","market","http://www.athensfarmersmarket.net/","-83.380247","33.959088","30601"
"Athens","https://www.facebook.com/AthensFarmersMarket","Athens Farmers Market, LLC","ga","705 Sunset Dr","organic baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap coffee beans fruits grains juices mushrooms pet food","https://twitter.com/AthFarmersMkt","market","http://www.athensfarmersmarket.net/","-83.4121317","33.9644564","30606"
"Winder","https://www.facebook.com/barrowcountyfarmersmarket","Barrow County Farmers Market","ga","30 N. Broad St","organic baked goods crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap coffee fruits mushrooms","","market","http://www.barrowcountyfarmersmarket.com","-83.721123","33.993074","30680"
"Carrollton","https://www.facebook.com/cottonmillfarmersmarket/?ref=settings","Cotton Mill Farmers Market","ga","609 Dixie Street","organic baked goods cheese crafts flowers eggs vegetables honey jams meat plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms","","market","http://www.cottonmillfarmersmarket.org","-85.072740","33.571347","30117"
"Decatur","https://www.facebook.com/DecaturFarmersMarkets/","Decatur Farmers Market ","ga","308 Clairemont Ave","baked goods cheese eggs seafood vegetables honey jams meat poultry prepared-foods soap coffee fruits pet food","","market","https://cfmatl.org/decatur/","-84.296808","33.778773","30030"
"Atlanta","https://www.facebook.com/EAVFarmersMarket","East Atlanta Village Farmers Market ","ga","572 Stokeswood Avenue","organic baked goods cheese flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap trees fruits grains mushrooms pet food wild","","market","http://cfmatl.org/eav","-84.344531","33.738679","30316"
"East Point ","https://www.facebook.com/search/top/?q=East%20Point%20Farmers%20Market","East Point Farmers Market ","ga","2757 East Point St.","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits juices wild","","market","http://www.downtowneastpoint.com/eastpointfarmersmarket/","-84.442141","33.679488","30344"
"Atlanta","https://www.facebook.com/freedomfarmersmkt/","Freedom Farmers Market at the Carter Center","ga","453 Freedom Pkwy NE ","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee beans fruits grains juices mushrooms tofu wild","https://twitter.com/freedomfarmersm","market","http://www.freedomfarmersmkt.com","-84.356820","33.767590","30307"
"Atlanta","https://www.facebook.com/grantparkfarmersmarket","Grant Park Farmers Market ","ga","600 Cherokee Avenue SE","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap trees coffee fruits juices mushrooms pet food tofu wild","","market","http://cfmatl.org/grantpark/","-84.373629","33.738909","30312"
"Atlanta","https://www.facebook.com/greenmarketatl?ref=hl","Green Market at Piedmont Park","ga","1071 Piedmont Ave NE","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","http://www.piedmontpark.org/programs/green_market.html","-84.378551","33.784257","30309"
"Hinesville","https://www.facebook.com/hinesvillefarmersmarket/?ref=aymt_homepage_panel&eid=ARD0szjrieT0U1nAUmLT5Gyh_giCODZ5TaoqN9AkJlW3lxm6eodoZSI-q1j5Dest8KQiuY-mukmFMDXS","Hinesville Farmers Market ","ga","S Commerce St, Hinesville, GA 31313","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams nuts plants prepared-foods soap fruits","","market","","-81.595690","31.846772","31313"
"Jasper ","https://www.facebook.com/JasperFarmersMarket/","Jasper Farmers Market","ga","Park and Ride, Stegall Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits","","market","","-84.4343796","34.4674700","30143"
"Mableton","Mableton Farmers Market","Mableton Farmers Market","ga","5239 Floyd Road","baked goods eggs herbs vegetables honey jams fruits","","market","http://www.mableton.org/mableton-farmers-market","-84.575384","33.826085","30126"
"MARIETTA","https://www.facebook.com/mariettasquarefarmersmarket","Marietta Square Farmers Market","ga","65 Church St","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees beans fruits grains juices mushrooms pet food wild","","market","http://www.MariettaSquareFarmersMarket.com","-84.549494","33.953194","30060"
"Millen ","Main Street Millen","Millen Produce Market","ga","Cotton Avenue","organic baked goods vegetables honey nuts fruits","","market","","-81.936127","32.802685","30442"
"Monticello","https://www.facebook.com/monticellogafarmersmarket","Monticello Market on the Square","ga","119 W Washington Street","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap trees fruits","","market","https://jaspercountycoc.com/events/market-on-the-square/","-83.684074","33.304463","31064"
"Macon","https://www.facebook.com/MulberryStreetMarket","Mulberry Market","ga","1155 College Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.mulberrymarket.org","-83.646551","32.833797","31201"
"Decatur ","https://www.facebook.com/OakhurstFarmersMarketGA/","Oakhurst Farmers Market","ga","630 East Lake Drive, SUITE E","baked goods cheese crafts flowers eggs vegetables honey jams meat plants wine coffee fruits","","market","https://cfmatl.org/oakhurst/","-84.304799","33.760143","30030"
"Atlanta","https://www.facebook.com/pcfmbeltline/","Ponce City Farmers Market on the BeltLine ","ga","675 Ponce de Leon Avenue","organic baked goods flowers eggs herbs vegetables honey jams soap coffee fruits juices pet food","","market","http://cfmatl.org/poncecity/","-84.364596","33.772429","30308"
"Rockmart","https://www.facebook.com/rockmartfarmersmarket/","Rockmart Farmers Market","ga","108 Water St.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry soap trees coffee fruits juices mushrooms pet food","","market","http://RockmartFarmersMarket.com","-85.053094","33.997669","30153"
"Suwanee","@cityofsuwaneeGA","Suwanee Farmers Market","ga","330 Town Center Ave","baked goods flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","cityofsuwaneeGA","market","http://www.suwanee.com","-84.063354","34.056170","30024"
"Atlanta","https://www.facebook.com/MARTAFresh/","The Fresh MARTA Market - Bankhead Rail Station   Wednesdays  3:00-7:00p.m.","ga","1335 Donald Lee Hollowell Parkway","organic vegetables prepared-foods fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","-84.426967","33.773326",""
"College Park ","https://www.facebook.com/MARTAFresh/","The Fresh MARTA Market - College Park Rail Station   Thursdays  3:00-7:00p.m.","ga","3800 Main Street","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","-84.46008","33.638149","30337"
"Atlanta","https://www.facebook.com/MARTAFresh/","The Fresh MARTA Market - Five Points Rail Station   Fridays  3:00-7:00p.m.","ga","30 Alabama Street SW","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","-84.390574","33.755202","30303"
"Atlanta","https://www.facebook.com/MARTAFresh/","The Fresh MARTA Market - H.E. Holmes Rail Station   Wednesdays  3:00-7:00p.m.","ga","70 Hamilton E. Holmes","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","-84.476405","33.764764","30311"
"Atlanta","https://www.facebook.com/MARTAFresh/","The Fresh MARTA Market - Tuesdays - West End Station","ga","","vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","-84.416667","33.728652",""
"Blairsville","","Union County Farmers Market","ga","148 Old Smokey Rd","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap trees fruits grains mushrooms","","market","http://ucfarmersmarket.com","-83.9506972","34.8857201","30512"
"Waycross","https://www.facebook.com/WayxGreen/","Way Green Local Fare Market","ga","1460 n Augusta Ave","baked goods cheese crafts flowers eggs seafood vegetables honey jams meat poultry prepared-foods soap coffee","","market","http://www.waygreen.wix.com/waygreen","-82.3818511","31.2357520","31503"
"Woodstock","https://www.facebook.com/dtwoodstock","Woodstock Farm Fresh Market ","ga","Market Street and Elm Street","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits grains juices mushrooms pet food wild","www.twitter.com/dtwoodstock","market","http://www.visitwoodstockga.com","-84.520920","34.100488","30188"
